,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,y
7644,38,admin.,single,basic.9y,no,no,no,telephone,jun,fri,361.0,1,999,0,nonexistent,no
7645,32,technician,single,high.school,no,no,no,cellular,aug,mon,111.0,5,999,0,nonexistent,no
7646,59,admin.,married,university.degree,no,yes,yes,cellular,jul,wed,92.0,1,999,0,nonexistent,no
7647,61,admin.,married,high.school,no,yes,no,cellular,nov,wed,300.0,1,21,5,failure,yes
7648,50,blue-collar,married,basic.4y,unknown,yes,no,cellular,aug,fri,249.0,1,999,0,nonexistent,no
7649,37,blue-collar,married,basic.4y,no,no,no,telephone,jun,fri,26.0,3,999,0,nonexistent,no
7650,86,retired,married,basic.4y,unknown,yes,no,cellular,mar,tue,186.0,2,999,2,failure,no
7651,37,technician,married,university.degree,no,no,no,telephone,may,thu,263.0,4,999,0,nonexistent,no
7652,29,admin.,single,university.degree,no,yes,no,cellular,nov,thu,315.0,2,999,1,failure,no
7653,41,blue-collar,married,basic.9y,no,no,no,telephone,may,wed,230.0,1,999,0,nonexistent,no
7654,55,admin.,married,university.degree,unknown,no,yes,cellular,aug,wed,308.0,2,999,0,nonexistent,no
7655,34,technician,married,university.degree,no,no,no,telephone,may,wed,222.0,1,999,0,nonexistent,no
7656,56,unemployed,married,basic.9y,no,yes,yes,cellular,nov,fri,322.0,2,999,0,nonexistent,no
7657,35,management,married,university.degree,unknown,yes,no,cellular,aug,mon,372.0,1,999,0,nonexistent,no
7658,60,blue-collar,married,basic.4y,unknown,yes,no,cellular,aug,wed,165.0,1,999,0,nonexistent,no
7659,54,retired,married,basic.9y,unknown,no,no,telephone,may,tue,371.0,2,999,0,nonexistent,no
7660,34,blue-collar,divorced,basic.4y,unknown,no,no,telephone,jun,mon,178.0,1,999,0,nonexistent,no
7661,41,management,married,high.school,no,unknown,unknown,telephone,jun,fri,190.0,1,999,0,nonexistent,no
7662,30,management,married,university.degree,no,yes,no,telephone,may,fri,28.0,18,999,0,nonexistent,no
7663,37,blue-collar,married,basic.9y,no,no,no,cellular,aug,tue,373.0,2,999,0,nonexistent,no
7664,25,entrepreneur,single,university.degree,no,no,yes,cellular,jul,tue,280.0,2,999,0,nonexistent,no
7665,44,admin.,single,high.school,no,yes,no,cellular,nov,wed,149.0,1,999,1,failure,no
7666,27,student,single,high.school,no,no,yes,cellular,nov,tue,326.0,1,999,0,nonexistent,no
7667,28,blue-collar,married,basic.4y,no,no,no,cellular,may,tue,189.0,1,999,0,nonexistent,no
7668,40,admin.,single,high.school,no,yes,no,cellular,apr,mon,133.0,1,999,0,nonexistent,yes
7669,26,blue-collar,married,basic.9y,no,yes,no,cellular,jul,mon,159.0,2,999,0,nonexistent,no
7670,33,technician,single,basic.9y,no,no,no,telephone,nov,tue,117.0,1,999,0,nonexistent,no
7671,60,retired,married,basic.4y,unknown,yes,yes,cellular,aug,tue,595.0,8,999,0,nonexistent,no
7672,33,entrepreneur,married,university.degree,no,yes,no,telephone,jun,tue,187.0,2,999,0,nonexistent,no
7673,29,management,single,university.degree,no,no,no,cellular,nov,tue,708.0,1,999,0,nonexistent,no
7674,40,admin.,single,high.school,no,yes,no,cellular,may,mon,24.0,1,999,0,nonexistent,no
7675,41,technician,divorced,university.degree,no,yes,no,cellular,aug,fri,366.0,2,6,3,success,yes
7676,68,retired,married,professional.course,no,unknown,unknown,cellular,may,thu,237.0,7,999,2,failure,no
7677,46,blue-collar,married,basic.9y,unknown,yes,no,cellular,apr,mon,250.0,2,999,0,nonexistent,no
7678,31,entrepreneur,unknown,university.degree,no,yes,no,telephone,oct,thu,157.0,4,999,1,failure,no
7679,45,blue-collar,single,university.degree,no,yes,no,cellular,jul,thu,102.0,1,999,0,nonexistent,no
7680,25,services,married,high.school,no,no,no,cellular,jul,tue,1767.0,2,999,0,nonexistent,yes
7681,35,housemaid,married,university.degree,no,unknown,unknown,cellular,may,mon,61.0,7,999,0,nonexistent,no
7682,41,services,married,unknown,no,yes,yes,cellular,nov,thu,597.0,1,999,0,nonexistent,no
7683,55,self-employed,married,basic.9y,no,yes,no,cellular,may,tue,604.0,1,999,0,nonexistent,no
7684,69,retired,divorced,professional.course,no,yes,no,telephone,jun,fri,359.0,5,999,0,nonexistent,no
7685,31,blue-collar,single,high.school,no,yes,no,cellular,may,fri,197.0,1,999,1,failure,no
7686,49,technician,married,university.degree,no,yes,no,telephone,nov,thu,14.0,7,999,0,nonexistent,no
7687,53,technician,married,professional.course,no,yes,no,cellular,aug,thu,178.0,2,999,0,nonexistent,no
7688,62,retired,married,university.degree,no,yes,no,cellular,nov,thu,329.0,1,999,2,failure,yes
7689,40,management,married,basic.9y,unknown,unknown,unknown,telephone,may,tue,427.0,1,999,0,nonexistent,no
7690,57,self-employed,married,university.degree,no,yes,no,cellular,nov,tue,48.0,1,999,0,nonexistent,no
7691,53,blue-collar,married,basic.4y,unknown,no,no,cellular,nov,fri,205.0,2,999,0,nonexistent,no
7692,40,blue-collar,divorced,basic.9y,unknown,unknown,unknown,telephone,jun,wed,104.0,1,999,0,nonexistent,no
7693,27,admin.,single,university.degree,no,yes,no,cellular,apr,fri,156.0,2,999,0,nonexistent,yes
7694,57,unknown,married,basic.6y,no,no,no,cellular,jul,fri,64.0,1,999,0,nonexistent,no
7695,38,admin.,single,university.degree,no,no,no,telephone,may,thu,335.0,9,999,0,nonexistent,no
7696,40,blue-collar,single,unknown,no,no,yes,telephone,jun,fri,274.0,2,999,0,nonexistent,no
7697,54,self-employed,married,professional.course,unknown,no,no,telephone,may,wed,252.0,2,999,0,nonexistent,no
7698,50,admin.,married,basic.6y,no,no,no,cellular,aug,tue,178.0,1,999,0,nonexistent,no
7699,28,blue-collar,single,professional.course,no,yes,no,cellular,may,mon,333.0,1,999,0,nonexistent,no
7700,30,blue-collar,married,basic.9y,no,yes,no,cellular,jul,mon,332.0,1,999,0,nonexistent,no
7701,57,housemaid,married,professional.course,no,no,yes,telephone,jun,mon,110.0,3,999,0,nonexistent,no
7702,45,blue-collar,married,basic.4y,no,yes,no,cellular,may,tue,224.0,2,999,1,failure,no
7703,24,admin.,single,university.degree,no,yes,no,cellular,apr,thu,127.0,1,999,0,nonexistent,yes
7704,40,admin.,married,university.degree,no,yes,yes,cellular,aug,tue,117.0,1,999,0,nonexistent,no
7705,45,blue-collar,married,basic.4y,no,no,no,cellular,jul,fri,144.0,2,999,0,nonexistent,no
7706,32,admin.,married,university.degree,no,yes,no,cellular,aug,fri,122.0,2,999,0,nonexistent,no
7707,43,management,married,university.degree,no,no,no,cellular,nov,thu,1192.0,1,999,0,nonexistent,yes
7708,86,retired,single,basic.9y,unknown,no,no,telephone,jun,wed,955.0,1,999,0,nonexistent,yes
7709,32,management,married,high.school,no,yes,no,telephone,may,mon,132.0,1,999,0,nonexistent,no
7710,39,admin.,married,university.degree,no,yes,no,cellular,aug,thu,90.0,2,999,0,nonexistent,no
7711,33,services,single,high.school,no,yes,no,cellular,may,thu,367.0,2,999,1,failure,no
7712,35,blue-collar,single,basic.9y,no,yes,no,cellular,may,wed,143.0,1,999,0,nonexistent,no
7713,25,technician,single,university.degree,no,no,no,cellular,jul,tue,460.0,3,999,0,nonexistent,yes
7714,48,admin.,married,high.school,no,yes,yes,telephone,jun,wed,105.0,1,999,0,nonexistent,no
7715,58,retired,married,university.degree,no,yes,no,telephone,aug,mon,100.0,1,999,0,nonexistent,no
7716,26,services,married,basic.9y,no,no,no,telephone,may,tue,43.0,1,999,0,nonexistent,no
7717,58,blue-collar,married,basic.9y,unknown,yes,no,cellular,aug,wed,127.0,1,999,0,nonexistent,no
7718,43,admin.,married,university.degree,unknown,yes,no,telephone,jun,mon,175.0,3,999,0,nonexistent,no
7719,31,entrepreneur,single,university.degree,unknown,no,yes,telephone,jul,thu,15.0,1,999,0,nonexistent,no
7720,51,blue-collar,married,basic.4y,no,no,no,cellular,may,wed,104.0,4,999,0,nonexistent,no
7721,37,admin.,single,university.degree,no,yes,yes,telephone,may,fri,138.0,4,999,0,nonexistent,no
7722,36,blue-collar,single,basic.9y,unknown,no,no,telephone,may,tue,201.0,2,999,0,nonexistent,no
7723,41,unknown,married,unknown,no,yes,yes,cellular,aug,mon,653.0,2,999,0,nonexistent,no
7724,47,management,married,basic.4y,no,no,yes,telephone,jun,thu,216.0,1,999,0,nonexistent,no
7725,35,blue-collar,married,high.school,unknown,no,no,cellular,apr,mon,63.0,1,999,0,nonexistent,no
7726,45,admin.,married,unknown,no,no,no,telephone,jun,tue,242.0,6,999,0,nonexistent,no
7727,36,admin.,single,university.degree,no,yes,no,telephone,may,wed,126.0,1,999,0,nonexistent,no
7728,30,admin.,single,university.degree,no,no,no,cellular,aug,tue,52.0,1,999,0,nonexistent,no
7729,49,management,married,university.degree,no,no,no,cellular,apr,thu,289.0,1,999,1,failure,no
7730,58,admin.,married,high.school,no,yes,no,cellular,jul,tue,104.0,6,999,0,nonexistent,no
7731,40,unemployed,married,professional.course,no,no,yes,telephone,sep,fri,91.0,1,999,0,nonexistent,yes
7732,25,admin.,single,basic.9y,no,no,no,cellular,jul,thu,39.0,8,999,0,nonexistent,no
7733,33,technician,married,professional.course,unknown,yes,no,cellular,aug,mon,61.0,3,999,0,nonexistent,no
7734,42,self-employed,divorced,high.school,no,yes,no,cellular,may,tue,455.0,2,999,1,failure,no
7735,31,blue-collar,married,basic.9y,unknown,yes,no,telephone,may,mon,194.0,2,999,0,nonexistent,no
7736,41,services,single,high.school,unknown,no,yes,telephone,jul,thu,504.0,1,999,0,nonexistent,no
7737,30,student,single,high.school,no,no,no,telephone,may,fri,300.0,3,999,0,nonexistent,yes
7738,49,technician,divorced,basic.9y,unknown,yes,no,telephone,may,mon,185.0,1,999,0,nonexistent,no
7739,56,blue-collar,single,basic.6y,unknown,no,no,telephone,jun,mon,35.0,3,999,0,nonexistent,no
7740,24,student,single,high.school,unknown,no,no,cellular,jul,tue,86.0,1,999,0,nonexistent,no
7741,39,unemployed,married,high.school,no,no,no,cellular,may,wed,100.0,1,999,0,nonexistent,no
7742,41,management,married,university.degree,no,no,no,telephone,may,fri,106.0,6,999,0,nonexistent,no
7743,39,admin.,married,university.degree,no,yes,no,cellular,nov,mon,407.0,1,999,0,nonexistent,no
7744,34,technician,divorced,professional.course,no,yes,no,cellular,aug,tue,104.0,3,999,0,nonexistent,no
7745,48,self-employed,married,basic.9y,unknown,no,no,telephone,jun,fri,246.0,4,999,0,nonexistent,no
7746,28,admin.,single,high.school,no,yes,no,cellular,may,thu,203.0,1,999,0,nonexistent,no
7747,45,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,tue,160.0,1,999,0,nonexistent,no
7748,52,admin.,married,university.degree,no,yes,no,cellular,apr,mon,95.0,2,999,0,nonexistent,no
7749,34,admin.,single,high.school,no,yes,no,telephone,may,wed,359.0,1,999,0,nonexistent,no
7750,51,admin.,single,basic.6y,no,no,no,telephone,jun,thu,202.0,1,999,0,nonexistent,no
7751,37,blue-collar,single,unknown,unknown,no,no,telephone,may,wed,293.0,1,999,0,nonexistent,no
7752,36,admin.,married,university.degree,no,yes,no,cellular,jul,tue,54.0,1,999,0,nonexistent,no
7753,29,unemployed,single,university.degree,no,yes,no,cellular,aug,tue,33.0,2,999,0,nonexistent,no
7754,35,blue-collar,single,unknown,no,no,yes,telephone,jun,fri,1114.0,1,999,0,nonexistent,no
7755,44,blue-collar,married,basic.4y,unknown,yes,yes,telephone,jun,mon,165.0,4,999,0,nonexistent,no
7756,40,admin.,single,high.school,no,yes,yes,telephone,jun,fri,10.0,13,999,0,nonexistent,no
7757,31,blue-collar,single,basic.9y,no,no,no,cellular,apr,mon,386.0,1,999,0,nonexistent,no
7758,44,management,divorced,basic.9y,unknown,no,no,telephone,may,mon,129.0,1,999,0,nonexistent,no
7759,31,admin.,married,university.degree,no,yes,no,telephone,may,thu,102.0,4,999,0,nonexistent,no
7760,29,technician,single,professional.course,no,yes,no,cellular,sep,mon,157.0,7,3,5,success,no
7761,32,technician,divorced,professional.course,no,no,yes,cellular,aug,tue,75.0,1,999,0,nonexistent,no
7762,34,admin.,married,university.degree,no,no,no,telephone,jun,thu,283.0,1,999,0,nonexistent,no
7763,60,services,married,high.school,unknown,no,no,cellular,aug,tue,73.0,1,999,0,nonexistent,no
7764,36,management,married,university.degree,no,yes,no,telephone,may,thu,59.0,3,999,0,nonexistent,no
7765,30,admin.,divorced,university.degree,no,yes,no,cellular,aug,thu,280.0,2,999,0,nonexistent,no
7766,40,services,married,high.school,unknown,yes,no,telephone,may,wed,133.0,1,999,0,nonexistent,no
7767,40,admin.,divorced,basic.6y,unknown,no,yes,telephone,jun,wed,170.0,3,999,0,nonexistent,no
7768,27,blue-collar,single,basic.4y,no,no,no,cellular,may,tue,176.0,2,999,1,failure,no
7769,57,services,divorced,high.school,no,yes,yes,telephone,may,wed,125.0,3,999,0,nonexistent,no
7770,55,admin.,married,university.degree,no,yes,no,cellular,aug,tue,82.0,3,999,0,nonexistent,no
7771,41,management,married,university.degree,unknown,no,no,telephone,may,tue,174.0,2,999,0,nonexistent,no
7772,52,blue-collar,married,basic.4y,no,no,no,cellular,may,wed,667.0,2,999,0,nonexistent,yes
7773,30,services,married,high.school,no,no,no,cellular,nov,thu,186.0,1,999,0,nonexistent,no
7774,29,technician,single,professional.course,no,yes,no,cellular,jul,fri,274.0,3,999,0,nonexistent,no
7775,31,services,single,high.school,no,no,no,cellular,jul,mon,881.0,4,999,0,nonexistent,no
7776,31,services,married,university.degree,no,yes,no,cellular,aug,tue,88.0,1,999,0,nonexistent,no
7777,31,admin.,married,university.degree,no,yes,no,cellular,may,tue,179.0,1,999,0,nonexistent,no
7778,41,blue-collar,married,basic.9y,no,no,no,cellular,may,fri,212.0,1,999,0,nonexistent,no
7779,22,student,single,high.school,no,yes,yes,cellular,may,tue,131.0,2,999,0,nonexistent,yes
7780,36,admin.,married,university.degree,no,no,no,cellular,nov,fri,254.0,2,999,0,nonexistent,no
7781,44,blue-collar,married,professional.course,no,no,no,telephone,may,tue,64.0,1,999,0,nonexistent,no
7782,26,technician,single,professional.course,no,yes,no,cellular,jun,wed,102.0,1,999,0,nonexistent,no
7783,55,self-employed,married,university.degree,no,yes,no,cellular,may,mon,123.0,2,999,0,nonexistent,no
7784,48,services,divorced,high.school,no,yes,no,cellular,apr,mon,365.0,1,999,0,nonexistent,no
7785,41,technician,married,university.degree,no,yes,no,cellular,aug,mon,53.0,1,999,0,nonexistent,no
7786,57,blue-collar,married,basic.9y,no,no,no,telephone,jul,wed,49.0,1,999,0,nonexistent,no
7787,30,admin.,single,university.degree,no,no,no,cellular,aug,tue,145.0,5,999,0,nonexistent,no
7788,38,blue-collar,married,basic.9y,no,yes,no,cellular,may,tue,161.0,1,999,0,nonexistent,no
7789,38,technician,married,professional.course,no,no,no,cellular,jul,mon,110.0,2,999,0,nonexistent,no
7790,53,blue-collar,married,basic.4y,no,no,no,telephone,may,tue,233.0,2,999,0,nonexistent,no
7791,48,blue-collar,divorced,high.school,unknown,no,yes,telephone,jul,mon,716.0,3,999,0,nonexistent,no
7792,33,admin.,married,basic.9y,no,yes,yes,telephone,may,wed,26.0,1,999,0,nonexistent,no
7793,49,services,married,high.school,no,no,yes,telephone,jun,thu,374.0,3,999,0,nonexistent,no
7794,47,technician,married,professional.course,no,yes,no,cellular,jul,thu,30.0,33,999,0,nonexistent,no
7795,56,technician,divorced,basic.9y,no,yes,no,telephone,jun,fri,39.0,8,999,0,nonexistent,no
7796,27,self-employed,married,basic.9y,no,yes,no,cellular,may,wed,84.0,1,999,0,nonexistent,no
7797,30,technician,married,university.degree,no,no,yes,cellular,nov,thu,180.0,1,999,1,failure,no
7798,43,admin.,married,university.degree,unknown,yes,no,cellular,aug,wed,120.0,1,999,0,nonexistent,no
7799,24,student,single,high.school,no,no,no,cellular,jul,tue,569.0,1,999,0,nonexistent,no
7800,43,technician,married,university.degree,unknown,no,no,telephone,may,thu,84.0,2,999,0,nonexistent,no
7801,32,admin.,married,university.degree,no,no,no,cellular,aug,thu,97.0,1,999,0,nonexistent,no
7802,73,retired,married,basic.4y,no,yes,no,cellular,sep,fri,158.0,2,999,0,nonexistent,no
7803,49,blue-collar,married,basic.9y,unknown,yes,no,telephone,may,fri,281.0,27,999,0,nonexistent,no
7804,25,student,single,high.school,no,no,no,telephone,sep,mon,185.0,1,999,0,nonexistent,yes
7805,49,blue-collar,married,basic.4y,no,yes,yes,telephone,jun,tue,495.0,3,999,0,nonexistent,no
7806,45,admin.,married,basic.9y,no,yes,no,cellular,nov,mon,446.0,3,999,0,nonexistent,no
7807,49,admin.,divorced,high.school,no,no,no,telephone,may,thu,136.0,3,999,0,nonexistent,no
7808,44,services,married,basic.4y,unknown,yes,no,cellular,aug,mon,779.0,7,999,0,nonexistent,no
7809,48,admin.,married,university.degree,no,yes,no,cellular,dec,mon,347.0,4,6,2,success,no
7810,42,services,divorced,high.school,unknown,no,no,telephone,jun,thu,111.0,2,999,0,nonexistent,no
7811,48,blue-collar,married,basic.9y,no,yes,no,telephone,may,thu,244.0,2,999,0,nonexistent,no
7812,53,admin.,divorced,university.degree,no,yes,no,cellular,may,mon,367.0,1,999,0,nonexistent,yes
7813,46,self-employed,married,basic.9y,unknown,yes,yes,telephone,may,mon,88.0,1,999,0,nonexistent,no
7814,28,services,single,high.school,no,yes,yes,telephone,may,fri,386.0,1,999,0,nonexistent,no
7815,56,services,divorced,high.school,unknown,yes,no,cellular,may,mon,125.0,2,999,1,failure,no
7816,25,services,single,unknown,no,yes,yes,telephone,may,thu,175.0,3,999,0,nonexistent,no
7817,45,blue-collar,married,basic.9y,no,yes,no,cellular,apr,mon,174.0,1,999,1,failure,no
7818,45,admin.,divorced,basic.9y,unknown,no,no,cellular,may,thu,270.0,3,999,0,nonexistent,no
7819,34,management,married,university.degree,no,yes,yes,cellular,nov,tue,411.0,3,999,1,failure,no
7820,31,technician,single,professional.course,no,no,no,cellular,aug,mon,196.0,10,999,0,nonexistent,no
7821,37,admin.,married,university.degree,no,yes,no,cellular,sep,wed,729.0,1,999,1,failure,yes
7822,35,technician,married,unknown,no,yes,no,cellular,jul,thu,502.0,2,999,0,nonexistent,no
7823,44,technician,single,professional.course,no,no,no,cellular,jul,thu,330.0,3,999,0,nonexistent,no
7824,36,management,married,university.degree,no,no,no,cellular,nov,wed,226.0,2,999,0,nonexistent,no
7825,39,services,single,high.school,no,unknown,unknown,telephone,may,wed,239.0,2,999,0,nonexistent,no
7826,71,housemaid,married,unknown,no,yes,no,cellular,may,fri,122.0,2,999,1,failure,no
7827,59,retired,married,basic.4y,unknown,yes,no,cellular,aug,fri,92.0,2,999,0,nonexistent,no
7828,34,admin.,married,university.degree,no,unknown,unknown,cellular,nov,fri,253.0,1,999,0,nonexistent,no
7829,31,admin.,single,university.degree,no,yes,no,cellular,nov,thu,239.0,2,999,0,nonexistent,no
7830,45,admin.,divorced,high.school,no,no,no,cellular,jul,thu,537.0,5,999,0,nonexistent,no
7831,53,blue-collar,divorced,basic.6y,no,yes,no,telephone,nov,wed,95.0,3,999,0,nonexistent,no
7832,47,unknown,married,unknown,no,no,yes,cellular,aug,wed,111.0,5,999,0,nonexistent,no
7833,43,admin.,married,university.degree,unknown,yes,no,telephone,may,thu,17.0,10,999,0,nonexistent,no
7834,34,admin.,married,university.degree,unknown,no,no,cellular,aug,tue,1227.0,2,999,0,nonexistent,yes
7835,31,services,married,basic.9y,no,yes,no,telephone,jun,wed,886.0,2,999,0,nonexistent,no
7836,44,admin.,married,high.school,no,yes,no,telephone,may,fri,142.0,2,999,0,nonexistent,no
